,Population,Hispanic_Latino,White,Black,Asian,Urban,NAME,state,county,Hispanic_Latino_share,White_share,Black_share,Asian_share
561,10972,402,10110,29,56,0,Boundary County,16,021,0.03663871673350346,0.9214363835216915,0.002643091505650747,0.005103900838497995
562,2891,119,2713,5,5,0,Butte County,16,023,0.04116222760290557,0.9384296091317883,0.0017295053614666206,0.0017295053614666206
563,1117,75,1008,2,1,0,Camas County,16,025,0.06714413607878246,0.9024171888988362,0.0017905102954341987,0.0008952551477170994
564,188923,45069,136553,877,1402,0,Canyon County,16,027,0.23855750755598842,0.7227971184027355,0.004642102867305728,0.0074210127935719844
565,6963,336,6481,4,14,0,Caribou County,16,029,0.04825506247307195,0.9307769639523193,0.0005744650294413328,0.0020106276030446646
566,22952,5724,16742,38,104,0,Cassia County,16,031,0.24939003136981527,0.7294353433252004,0.0016556291390728477,0.004531195538515162
567,982,398,558,2,5,0,Clark County,16,033,0.40529531568228105,0.5682281059063137,0.002036659877800407,0.0050916496945010185
568,8761,268,8063,16,61,0,Clearwater County,16,035,0.03059011528364342,0.920328729597078,0.0018262755393219953,0.006962675493665107
569,4368,176,4108,5,10,0,Custer County,16,037,0.040293040293040296,0.9404761904761905,0.0011446886446886447,0.0022893772893772895
570,27038,4118,20305,696,748,0,Elmore County,16,039,0.15230416450920925,0.7509801020785561,0.02574154893113396,0.027664768104149716
571,12786,838,11743,28,15,0,Franklin County,16,041,0.06554043485061786,0.9184264038792429,0.0021898951978726734,0.0011731581417175035
572,13242,1694,11273,24,27,0,Fremont County,16,043,0.12792629512158285,0.8513064491768615,0.0018124150430448573,0.0020389669234254643
573,16719,1336,14898,20,78,0,Gem County,16,045,0.07990908547161911,0.891082002512112,0.0011962437944853161,0.004665350798492732
574,15464,4344,10758,13,60,0,Gooding County,16,047,0.280910501810657,0.6956802897051215,0.0008406621831350233,0.0038799793067770304
575,16267,421,15028,38,65,0,Idaho County,16,049,0.025880617200467203,0.9238335280014753,0.0023360177045552346,0.003995819757791849
576,26140,2641,22925,40,103,0,Jefferson County,16,051,0.10103289977046671,0.877008416220352,0.001530221882172915,0.003940321346595256
577,22374,6929,14958,39,62,0,Jerome County,16,053,0.30968981853937605,0.668543845534996,0.0017430946634486458,0.0027710735675337446
578,138494,5268,127454,381,925,0,Kootenai County,16,055,0.038037748927751386,0.9202853553222522,0.002751021704911404,0.006678989703525063
579,37244,1326,33746,288,773,0,Latah County,16,057,0.03560305015572978,0.9060788314896359,0.007732789174095156,0.02075502094297068
580,7936,181,7543,16,29,0,Lemhi County,16,059,0.022807459677419355,0.9504788306451613,0.0020161290322580645,0.0036542338709677417
581,3821,128,3398,14,12,0,Lewis County,16,061,0.033499084009421615,0.8892959958126145,0.0036639623135304895,0.003140539125883277
582,5208,1476,3607,18,18,0,Lincoln County,16,063,0.2834101382488479,0.6925883256528418,0.0034562211981566822,0.0034562211981566822
583,37536,2218,34218,178,348,0,Madison County,16,065,0.05908994032395567,0.9116048593350383,0.004742114236999147,0.009271099744245524
584,20069,6493,13095,44,70,0,Minidoka County,16,067,0.32353380836115403,0.6524988788679057,0.0021924360954706265,0.003487966515521451
585,39265,1109,34835,112,277,0,Nez Perce County,16,069,0.028243983191137145,0.8871768750795874,0.0028524130905386476,0.00705462880427862
586,4286,126,4073,9,20,0,Oneida County,16,071,0.029398040130657957,0.9503033131124592,0.002099860009332711,0.004666355576294913
587,11526,2979,7867,18,56,0,Owyhee County,16,073,0.2584591358667361,0.6825438139857714,0.0015616866215512754,0.0048585806003817456
588,22623,3363,18388,41,187,0,Payette County,16,075,0.14865402466516378,0.8128011315917429,0.0018123149007647085,0.008265924059585377
589,7817,2328,5164,18,32,0,Power County,16,077,0.29781246002302675,0.660611487783037,0.002302673659971856,0.004093642062172189
590,12765,380,11929,20,44,0,Shoshone County,16,079,0.029768899334116725,0.9345084214649432,0.0015667841754798276,0.003446925186055621
591,10170,1721,8286,12,48,0,Teton County,16,081,0.16922320550639136,0.8147492625368732,0.0011799410029498525,0.00471976401179941
592,77230,10570,63841,307,895,0,Twin Falls County,16,083,0.13686391298718115,0.8266347274375243,0.003975139194613492,0.011588760844231516
593,9862,386,9277,9,41,0,Valley County,16,085,0.039140133847089836,0.9406814033664571,0.0009125937943621984,0.004157371729872237
594,10198,1716,8166,10,90,0,Washington County,16,087,0.16826828789958814,0.8007452441655226,0.0009805844283192783,0.008825259854873504
595,67103,776,62414,2288,430,0,Adams County,17,001,0.011564311580704291,0.9301223492243268,0.03409683620702502,0.006408059252194388
596,8238,155,4983,2908,16,0,Alexander County,17,003,0.018815246419033746,0.6048798252002914,0.35299830055838793,0.0019422189851905803
597,17768,547,15797,1061,67,0,Bond County,17,005,0.030785682125168842,0.8890702386312472,0.05971409275101306,0.0037708239531742457
598,54165,10967,40757,976,667,0,Boone County,17,007,0.20247392227453154,0.7524600756946368,0.018019015969722146,0.012314225053078557
599,6937,402,5191,1275,16,0,Brown County,17,009,0.057950122531353614,0.748306184229494,0.1837970304166066,0.002306472538561338
600,34978,2695,31473,191,220,0,Bureau County,17,011,0.07704843044199211,0.899794156326834,0.005460575218708903,0.006289667791183029
601,5089,40,5001,6,12,0,Calhoun County,17,013,0.007860090391039498,0.9827078011397131,0.0011790135586559245,0.002358027117311849
602,15387,437,14596,122,53,0,Carroll County,17,015,0.028400597907324365,0.9485929680899461,0.007928771040488725,0.0034444661077532982
603,13642,2291,10830,379,43,0,Cass County,17,017,0.16793725260225772,0.7938718662952646,0.02778185016859698,0.0031520304940624543
604,201081,10607,142470,24553,17879,0,Champaign County,17,019,0.052749886861513516,0.7085204469840513,0.12210502235417568,0.08891441757301784
605,34800,471,33331,492,165,0,Christian County,17,021,0.01353448275862069,0.9577873563218391,0.014137931034482758,0.0047413793103448275
606,16335,172,15925,48,54,0,Clark County,17,023,0.010529537802265076,0.9749005203550658,0.002938475665748393,0.003305785123966942
607,13815,151,13429,43,63,0,Clay County,17,025,0.010930148389431777,0.9720593557727109,0.0031125588128845458,0.004560260586319218
608,37762,1058,34766,1323,167,0,Clinton County,17,027,0.02801758381441661,0.920660981939516,0.03503522059212966,0.004422435252370107
609,53873,1155,49330,2022,523,0,Coles County,17,029,0.021439310972101052,0.9156720435097359,0.03753271583167821,0.009708017002951385
610,5194675,1244762,2278358,1265778,318869,0,Cook County,17,031,0.23962269054368174,0.43859490728486383,0.24366837193857172,0.06138382093201211
611,19817,362,18216,923,100,0,Crawford County,17,033,0.018267144370994602,0.9192107786244134,0.04657617197355805,0.005046172478175304
612,11048,75,10815,35,25,0,Cumberland County,17,035,0.006788559015206372,0.9789102099927589,0.003167994207096307,0.002262853005068791
613,105160,10647,83825,6579,2400,0,DeKalb County,17,037,0.10124572080639026,0.7971186763027768,0.06256181057436287,0.022822365918600228
614,16561,354,15855,82,58,0,De Witt County,17,039,0.021375520801883943,0.95736972405048,0.004951391824165208,0.003502203973190025
615,19980,1210,18427,53,82,0,Douglas County,17,041,0.06056056056056056,0.9222722722722723,0.0026526526526526525,0.004104104104104104
616,916924,121506,646130,41024,91793,0,DuPage County,17,043,0.1325147994817455,0.704671270465164,0.04474089455614642,0.10010971465464967
617,18576,187,18142,63,33,0,Edgar County,17,045,0.010066752799310939,0.9766365202411714,0.003391472868217054,0.0017764857881136951
618,6721,59,6555,30,21,0,Edwards County,17,047,0.008778455586966225,0.9753012944502306,0.004463621484898081,0.0031245350394286564
619,34242,597,33155,76,147,0,Effingham County,17,049,0.017434729279831786,0.9682553589159512,0.0022194965247357046,0.004292973541265113
620,22140,304,20585,969,47,0,Fayette County,17,051,0.013730803974706414,0.9297651309846432,0.04376693766937669,0.002122854561878952
621,14081,294,13520,78,36,0,Ford County,17,053,0.020879198920531212,0.9601590796108231,0.005539379305447056,0.002556636602514026
622,39561,475,38353,118,122,0,Franklin County,17,055,0.012006774348474508,0.9694648770253532,0.0029827355223578777,0.0030838452010818734
623,37069,896,34397,1268,111,0,Fulton County,17,057,0.024171140305915995,0.9279182065877148,0.03420647980792576,0.002994415819148075
624,5589,66,5427,12,5,0,Gallatin County,17,059,0.011808910359634998,0.9710144927536232,0.0021470746108427268,0.0008946144211844695
625,13886,115,13517,119,16,0,Greene County,17,061,0.008281722598300446,0.9734264727063229,0.00856978251476307,0.001152239665850497
626,50063,4096,44526,577,318,0,Grundy County,17,063,0.08181691069252742,0.8893993568104188,0.011525477897848711,0.006351996484429618
627,8457,105,8234,31,19,0,Hamilton County,17,065,0.012415750266051791,0.9736313113397186,0.003665602459501005,0.002246659571952229
628,19104,185,18611,51,45,0,Hancock County,17,067,0.009683835845896147,0.9741938860971524,0.0026695979899497486,0.0023555276381909546
629,4320,56,4171,13,22,0,Hardin County,17,069,0.012962962962962963,0.9655092592592592,0.0030092592592592593,0.005092592592592593
630,7331,79,7133,15,15,0,Henderson County,17,071,0.010776156049652163,0.972991406356568,0.002046105579047879,0.002046105579047879
631,50486,2402,46493,762,183,0,Henry County,17,073,0.04757754625044567,0.920908766786832,0.01509329319019134,0.003624767262211306
632,29718,1584,27467,233,102,0,Iroquois County,17,075,0.05330102967898243,0.9242546604751329,0.007840366108082643,0.00343226327478296
633,60218,2403,45746,8488,1890,0,Jackson County,17,077,0.039905011790494535,0.7596731874190441,0.14095453186754792,0.031385964329602445
634,9698,79,9517,10,24,0,Jasper County,17,079,0.00814600948649206,0.9813363580119612,0.0010311404413281089,0.002474737059187461
635,38827,799,33919,3194,246,0,Jefferson County,17,081,0.02057846344038942,0.8735931181909496,0.08226234321477323,0.006335797254487857
636,22985,222,22281,89,76,0,Jersey County,17,083,0.00965847291711986,0.969371329127692,0.0038720904938003044,0.0033065042418968893
637,22678,609,21681,100,72,0,Jo Daviess County,17,085,0.026854219948849106,0.9560366875385836,0.004409559925919394,0.0031748831466619633
638,12582,376,11056,1004,21,0,Johnson County,17,087,0.02988396121443332,0.8787156254967414,0.07979653473215705,0.0016690510252742013
639,515269,158390,304051,27819,17505,0,Kane County,17,089,0.3073928375275827,0.5900820736353245,0.05398927550463933,0.033972546378687636
640,113449,10167,83218,16998,1030,0,Kankakee County,17,091,0.08961736110498991,0.7335278407037523,0.14982943877865826,0.009078969404754559
641,114736,17898,85156,6343,3403,0,Kendall County,17,093,0.15599288802119649,0.7421907683726119,0.055283433272904754,0.029659391995537583
642,52919,2558,45132,3741,331,0,Knox County,17,095,0.04833802603979667,0.8528505829664204,0.07069294582286136,0.0062548423061660275
643,703462,139987,458701,46989,43954,0,Lake County,17,097,0.19899724505374847,0.6520622293741524,0.06679678504311534,0.06248240843144335
644,113924,9135,100545,2104,755,0,LaSalle County,17,099,0.08018503563779361,0.8825620589164707,0.018468452652645625,0.00662722516765563
645,16833,553,14491,1583,38,0,Lawrence County,17,101,0.03285213568585517,0.8608685320501396,0.09404146616764689,0.002257470444959306
646,36031,1802,31824,1709,244,0,Lee County,17,103,0.05001248924537204,0.8832394327107214,0.04743137853515029,0.006771946379506536
647,38950,1532,34903,1887,197,0,Livingston County,17,105,0.03933247753530167,0.8960975609756098,0.04844672657252888,0.005057766367137355
648,30305,893,26586,2243,184,0,Logan County,17,107,0.02946708463949843,0.8772809767365122,0.07401418907770994,0.0060716053456525325
649,32612,867,28979,1594,572,0,McDonough County,17,109,0.02658530602232307,0.8885992886054214,0.0488777137250092,0.017539555991659513
650,308760,35249,258584,3045,7712,0,McHenry County,17,111,0.1141631040290193,0.837491903096256,0.0098620287602021,0.024977328669516775
651,169572,7434,138835,12246,7180,0,McLean County,17,113,0.04383978487014366,0.8187377633099804,0.07221711131554738,0.042341896067747034
652,110768,2072,86822,17916,1107,0,Macon County,17,115,0.01870576339737108,0.7838184313159036,0.16174346381626462,0.009993861042900476
653,47765,418,46315,359,129,0,Macoupin County,17,117,0.00875117764053177,0.9696430440699256,0.0075159635716528835,0.002700722286192819
654,269282,7313,233515,21066,2211,0,Madison County,17,119,0.027157403762598318,0.8671764172874533,0.07823025675685713,0.008210723330931886
655,39437,542,36456,1536,224,0,Marion County,17,121,0.01374343890255344,0.9244110860359561,0.03894819585668281,0.005679945229099577
656,12640,314,12128,44,43,0,Marshall County,17,123,0.024841772151898735,0.959493670886076,0.003481012658227848,0.003401898734177215
657,14666,117,14296,53,40,0,Mason County,17,125,0.00797763534706123,0.9747715805263876,0.003613800627301241,0.002727396699849993
658,15429,290,13860,891,41,0,Massac County,17,127,0.018795774191457646,0.8983083803227688,0.05774839587789228,0.0026573335925853914
659,12705,121,12320,74,29,0,Menard County,17,129,0.009523809523809525,0.9696969696969697,0.005824478551751279,0.002282565918929555
660,16434,307,15912,46,51,0,Mercer County,17,131,0.018680783741024706,0.968236582694414,0.0027990750882317147,0.003103322380430814
661,32957,450,31991,64,142,0,Monroe County,17,133,0.013654155414631186,0.970689079709925,0.0019419243256364354,0.004308644597505841
662,30104,459,28334,949,111,0,Montgomery County,17,135,0.015247143236779165,0.9412038267339888,0.03152404996013819,0.0036872176454956153
663,35547,712,31937,2104,163,0,Morgan County,17,137,0.020029819675359384,0.8984443131628548,0.059189242411455255,0.004585478380735365
664,14846,129,14524,40,29,0,Moultrie County,17,139,0.00868920921460326,0.9783106560689748,0.0026943284386366697,0.0019533881180115857
665,53497,4741,47425,468,241,0,Ogle County,17,141,0.08862179187617997,0.8864983083163542,0.008748154102099183,0.004504925509841673
666,186494,7102,135620,32720,5819,0,Peoria County,17,143,0.038081654101472434,0.7272083820391004,0.17544800368912672,0.031202076206205024
667,22350,599,19463,1856,87,0,Perry County,17,145,0.02680089485458613,0.87082774049217,0.08304250559284117,0.0038926174496644295
668,16729,167,16276,56,49,0,Piatt County,17,147,0.009982664833522625,0.9729212744336183,0.003347480423217168,0.0029290453703150216
669,16430,172,15802,274,38,0,Pike County,17,149,0.010468654899573951,0.9617772367620206,0.01667681071211199,0.0023128423615337798
670,4470,64,4055,269,11,0,Pope County,17,151,0.014317673378076063,0.9071588366890381,0.06017897091722595,0.0024608501118568234
671,6161,97,3937,1976,13,0,Pulaski County,17,153,0.01574419737055673,0.639019639668885,0.32072715468268137,0.0021100470702807984
672,6006,252,5654,31,13,0,Putnam County,17,155,0.04195804195804196,0.9413919413919414,0.005161505161505162,0.0021645021645021645
673,33476,867,28933,3245,102,0,Randolph County,17,157,0.02589915163101924,0.864290835225236,0.09693511769626001,0.003046959015414028
674,16233,205,15673,78,117,0,Richland County,17,159,0.012628596069734491,0.9655023717119448,0.004805026797264831,0.0072075401958972465
675,147546,17118,111764,12911,2383,0,Rock Island County,17,161,0.11601805538611687,0.7574858010383203,0.08750491372182234,0.01615089531400377
676,270056,8785,169858,81860,3213,0,St. Clair County,17,163,0.03253029001392304,0.6289732499925941,0.30312231537162665,0.011897532363657908
677,24913,340,23011,974,100,0,Saline County,17,165,0.013647493276602578,0.9236543170232409,0.039096054268855616,0.004013968610765464
678,197465,3480,162987,23146,3198,0,Sangamon County,17,167,0.01762337629453321,0.8253969057807713,0.11721570911300737,0.016195275112045174
679,7544,90,7163,240,9,0,Schuyler County,17,169,0.01193001060445387,0.9494962884411453,0.031813361611876985,0.0011930010604453872
680,5355,43,5246,5,12,0,Scott County,17,171,0.008029878618113911,0.9796451914098973,0.0009337068160597573,0.002240896358543417
