,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_region,municipality,gps_code,iata_code,local_code
223,21209,KTOA,small_airport,Zamperini Field,33.8034,-118.34,103,US-CA,Torrance,KTOA,TOA,TOA
224,3429,KBTR,large_airport,"Baton Rouge Metropolitan, Ryan Field",30.5332,-91.1496,70,US-LA,Baton Rouge,KBTR,BTR,BTR
225,3695,KMLI,large_airport,Quad City International Airport,41.4485,-90.5075,590,US-IL,Moline,KMLI,MLI,MLI
226,3770,KPHF,large_airport,Newport News Williamsburg International Airport,37.1319,-76.493,42,US-VA,Newport News,KPHF,PHF,PHF
227,3925,KTOL,large_airport,Toledo Express Airport,41.5868,-83.8078,683,US-OH,Toledo,KTOL,TOL,TOL
228,3397,KBDR,medium_airport,Igor I Sikorsky Memorial Airport,41.1635,-73.1262,9,US-CT,Bridgeport,KBDR,BDR,BDR
229,3390,KAZO,medium_airport,Kalamazoo Battle Creek International Airport,42.2349,-85.5521,874,US-MI,Kalamazoo,KAZO,AZO,AZO
230,3629,KLAN,medium_airport,Capital City Airport,42.7787,-84.5874,861,US-MI,Lansing,KLAN,LAN,LAN
231,3545,KFTW,large_airport,Fort Worth Meacham International Airport,32.8198,-97.3624,710,US-TX,Fort Worth,KFTW,FTW,FTW
232,3617,KIWA,medium_airport,Phoenix-Mesa-Gateway Airport,33.3078,-111.655,1382,US-AZ,Phoenix,KIWA,AZA,IWA
233,20564,KMTH,medium_airport,The Florida Keys Marathon Airport,24.7261,-81.0514,5,US-FL,Marathon,KMTH,,MTH
234,20785,KOXR,medium_airport,Oxnard Airport,34.2008,-119.207,45,US-CA,Oxnard,KOXR,OXR,OXR
235,3874,KSDM,medium_airport,Brown Field Municipal Airport,32.5723,-116.98,526,US-CA,San Diego,KSDM,SDM,SDM
236,21181,KTCY,small_airport,Tracy Municipal Airport,37.689,-121.442,193,US-CA,Tracy,KTCY,,TCY
237,3409,KBIS,medium_airport,Bismarck Municipal Airport,46.7727,-100.746,1661,US-ND,Bismarck,KBIS,BIS,BIS
238,3476,KCYS,medium_airport,Cheyenne Regional Jerry Olson Field,41.1557,-104.812,6159,US-WY,Cheyenne,KCYS,CYS,CYS
239,3557,KGJT,medium_airport,Grand Junction Regional Airport,39.1224,-108.527,4858,US-CO,Grand Junction,KGJT,GJT,GJT
240,3411,KBJC,medium_airport,Rocky Mountain Metropolitan Airport,39.9088,-105.117,5673,US-CO,Denver,KBJC,BJC,BJC
241,10699,3O8,small_airport,Harris Ranch Airport,36.248,-120.238,470,US-CA,Coalinga,3O8,,3O8
242,20023,KHAF,small_airport,Half Moon Bay Airport,37.5134,-122.501,66,US-CA,Half Moon Bay,KHAF,HAF,HAF
243,19673,KDWH,small_airport,David Wayne Hooks Memorial Airport,30.0618,-95.5528,152,US-TX,Houston,KDWH,DWH,DWH
244,19670,KDVO,small_airport,Marin County Airport - Gnoss Field,38.1436,-122.556,2,US-CA,Novato,KDVO,NOT,DVO
245,3466,KCRP,large_airport,Corpus Christi International Airport,27.7704,-97.5012,44,US-TX,Corpus Christi,KCRP,CRP,CRP
246,3600,KHYA,medium_airport,Barnstable Municipal Boardman Polando Field,41.6693,-70.2804,54,US-MA,Hyannis,KHYA,HYA,HYA
247,3693,KMLB,medium_airport,Melbourne International Airport,28.1028,-80.6453,33,US-FL,Melbourne,KMLB,MLB,MLB
248,3663,KMAF,medium_airport,Midland International Airport,31.9425,-102.202,2871,US-TX,Midland,KMAF,MAF,MAF
249,3505,KEGE,medium_airport,Eagle County Regional Airport,39.6426,-106.918,6548,US-CO,Eagle,KEGE,EGE,EGE
250,3786,KPOU,medium_airport,Dutchess County Airport,41.6266,-73.8842,165,US-NY,Poughkeepsie,KPOU,POU,POU
251,19388,KBLH,medium_airport,Blythe Airport,33.6192,-114.717,399,US-CA,Blythe,KBLH,BLH,BLH
252,21410,KXNA,medium_airport,Northwest Arkansas Regional Airport,36.2819,-94.3068,1287,US-AR,Fayetteville/Springdale/Rogers,KXNA,XNA,XNA
253,3839,KRBL,medium_airport,Red Bluff Municipal Airport,40.1507,-122.252,352,US-CA,Red Bluff,KRBL,RBL,RBL
254,19525,KCNO,small_airport,Chino Airport,33.9747,-117.637,650,US-CA,Chino,KCNO,CNO,CNO
255,3928,KTRI,large_airport,Tri-Cities Regional TN/VA Airport,36.4752,-82.4074,1519,US-TN,Bristol/Johnson/Kingsport,KTRI,TRI,TRI
256,3455,KCLL,medium_airport,Easterwood Field,30.5886,-96.3638,320,US-TX,College Station,KCLL,CLL,CLL
257,3510,KELM,medium_airport,Elmira Corning Regional Airport,42.1599,-76.8916,954,US-NY,Elmira/Corning,KELM,ELM,ELM
258,3701,KMOD,medium_airport,Modesto City Co-Harry Sham Field,37.6258,-120.954,97,US-CA,Modesto,KMOD,MOD,MOD
259,3689,KMKC,medium_airport,Charles B. Wheeler Downtown Airport,39.1232,-94.5928,759,US-MO,Kansas City,KMKC,MKC,MKC
260,3746,KOGD,medium_airport,Ogden Hinckley Airport,41.1959,-112.012,4473,US-UT,Ogden,KOGD,OGD,OGD
261,3872,KSCK,medium_airport,Stockton Metropolitan Airport,37.8942,-121.238,33,US-CA,Stockton,KSCK,SCK,SCK
262,3837,KRAL,medium_airport,Riverside Municipal Airport,33.9519,-117.445,819,US-CA,Riverside,KRAL,RAL,RAL
263,20821,KPGA,medium_airport,Page Municipal Airport,36.9261,-111.448,4316,US-AZ,Page,KPGA,PGA,PGA
264,21222,KTRM,medium_airport,Jacqueline Cochran Regional Airport,33.6267,-116.16,-115,US-CA,Palm Springs,KTRM,TRM,TRM
265,19324,KAUN,small_airport,Auburn Municipal Airport,38.9548,-121.082,1539,US-CA,Auburn,KAUN,AUN,AUN
266,19491,KCGZ,small_airport,Casa Grande Municipal Airport,32.9549,-111.767,1464,US-AZ,Casa Grande,KCGZ,CGZ,CGZ
267,20910,KRBD,small_airport,Dallas Executive Airport,32.6809,-96.8682,660,US-TX,Dallas,KRBD,RBD,RBD
268,20053,KHII,small_airport,Lake Havasu City Airport,34.5711,-114.358,783,US-AZ,Lake Havasu City,KHII,HII,HII
269,3773,KPIA,large_airport,General Wayne A. Downing Peoria International Airport,40.6642,-89.6933,660,US-IL,Peoria,KPIA,PIA,PIA
270,3419,KBMI,large_airport,Central Illinois Regional Airport at Bloomington-Normal,40.4771,-88.9159,871,US-IL,Bloomington/Normal,KBMI,BMI,BMI
271,3437,KBZN,medium_airport,Gallatin Field,45.7775,-111.153,4473,US-MT,Bozeman,KBZN,BZN,BZN
272,3654,KLSE,medium_airport,La Crosse Municipal Airport,43.879,-91.2567,655,US-WI,La Crosse,KLSE,LSE,LSE
273,3791,KPSM,medium_airport,Portsmouth International at Pease Airport,43.0779,-70.8233,100,US-NH,Portsmouth,KPSM,PSM,PSM
274,3929,KTTN,medium_airport,Trenton Mercer Airport,40.2767,-74.8135,213,US-NJ,Trenton,KTTN,TTN,TTN
275,3558,KGLS,medium_airport,Scholes International At Galveston Airport,29.2653,-94.8604,6,US-TX,Galveston,KGLS,GLS,GLS
276,3546,KFTY,medium_airport,Fulton County Airport Brown Field,33.7791,-84.5214,841,US-GA,Atlanta,KFTY,FTY,FTY
277,3603,KIAG,medium_airport,Niagara Falls International Airport,43.1073,-78.9462,589,US-NY,Niagara Falls,KIAG,IAG,IAG
278,20193,KITH,medium_airport,Ithaca Tompkins Regional Airport,42.491,-76.4584,1099,US-NY,Ithaca,KITH,ITH,ITH
279,19550,KCRG,medium_airport,Jacksonville Executive at Craig Airport,30.3363,-81.5144,41,US-FL,Jacksonville,KCRG,CRG,CRG
280,3504,KEEN,medium_airport,Dillant Hopkins Airport,42.8984,-72.2708,488,US-NH,Keene,KEEN,EEN,EEN
281,21204,KTMB,medium_airport,Kendall-Tamiami Executive Airport,25.6479,-80.4328,8,US-FL,Miami,KTMB,TMB,TMB
282,19320,KATW,small_airport,Appleton International Airport,44.2581,-88.5191,918,US-WI,Appleton,KATW,ATW,ATW
283,19476,KCDW,small_airport,Essex County Airport,40.8752,-74.2814,173,US-NJ,Caldwell,KCDW,CDW,CDW
284,19861,KFFA,small_airport,First Flight Airport,36.0182,-75.6713,13,US-NC,Kill Devil Hills,KFFA,FFA,FFA
285,20041,KHEF,small_airport,Manassas Regional Airport/Harry P. Davis Field,38.7214,-77.5154,192,US-VA,Manassas,KHEF,MNZ,HEF
286,20892,KPWA,small_airport,Wiley Post Airport,35.5342,-97.6471,1300,US-OK,Oklahoma City,KPWA,PWA,PWA
287,3845,KRFD,large_airport,Chicago Rockford International Airport,42.1954,-89.0972,742,US-IL,Chicago/Rockford,KRFD,RFD,RFD
288,3518,KEVV,medium_airport,Evansville Regional Airport,38.037,-87.5324,418,US-IN,Evansville,KEVV,EVV,EVV
289,3681,KMGM,large_airport,Montgomery Regional (Dannelly Field) Airport,32.3006,-86.394,221,US-AL,Montgomery,KMGM,MGM,MGM
290,3678,KMFE,medium_airport,Mc Allen Miller International Airport,26.1758,-98.2386,107,US-TX,Mc Allen,KMFE,MFE,MFE
291,3769,KPFN,closed,Panama City-Bay Co International Airport,30.2121,-85.6828,20,US-FL,Panama City,,,
292,3361,KACT,medium_airport,Waco Regional Airport,31.6113,-97.2305,516,US-TX,Waco,KACT,ACT,ACT
293,3648,KLNS,medium_airport,Lancaster Airport,40.1217,-76.2961,403,US-PA,Lancaster,KLNS,LNS,LNS
294,3756,KORH,medium_airport,Worcester Regional Airport,42.2673,-71.8757,1009,US-MA,Worcester,KORH,ORH,ORH
295,20161,KIGM,small_airport,Kingman Airport,35.2595,-113.938,3449,US-AZ,Kingman,KIGM,IGM,IGM
296,3554,KGFL,medium_airport,Floyd Bennett Memorial Airport,43.3412,-73.6103,328,US-NY,Glens Falls,KGFL,GFL,GFL
297,3538,KFPR,medium_airport,St Lucie County International Airport,27.4951,-80.3683,24,US-FL,Fort Pierce,KFPR,FPR,FPR
298,20184,KIPL,medium_airport,Imperial County Airport,32.8342,-115.579,-54,US-CA,Imperial,KIPL,IPL,IPL
299,21375,KWJF,medium_airport,General WM J Fox Airfield,34.7411,-118.219,2351,US-CA,Lancaster,KWJF,WJF,WJF
300,20506,KMHR,medium_airport,Sacramento Mather Airport,38.5539,-121.298,98,US-CA,Sacramento,KMHR,MHR,MHR
301,19456,KC83,small_airport,Byron Airport,37.8284,-121.626,79,US-CA,Byron,KC83,,C83
302,19854,KFDK,small_airport,Frederick Municipal Airport,39.4176,-77.3743,303,US-MD,Frederick,KFDK,FDK,FDK
303,20325,KLCI,small_airport,Laconia Municipal Airport,43.5727,-71.4189,545,US-NH,Laconia,KLCI,LCI,LCI
304,20493,KMEV,small_airport,Minden-Tahoe Airport,39.0003,-119.751,4722,US-NV,Minden,KMEV,MEV,MEV
305,19850,KFCM,small_airport,Flying Cloud Airport,44.8272,-93.4571,906,US-MN,Minneapolis,KFCM,FCM,FCM
306,19310,KASH,small_airport,Boire Field,42.7817,-71.5148,199,US-NH,Nashua,KASH,ASH,ASH
307,20822,KPGD,small_airport,Charlotte County Airport,26.9202,-81.9905,26,US-FL,Punta Gorda,KPGD,PGD,PGD
308,20947,KRNT,small_airport,Renton Municipal Airport,47.4931,-122.216,32,US-WA,Renton,KRNT,RNT,RNT
309,3882,KSHV,large_airport,Shreveport Regional Airport,32.4466,-93.8256,258,US-LA,Shreveport,KSHV,SHV,SHV
310,3368,KAGS,large_airport,Augusta Regional At Bush Field,33.3699,-81.9645,144,US-GA,Augusta,KAGS,AGS,AGS
311,3465,KCPR,large_airport,Casper-Natrona County International Airport,42.908,-106.464,5350,US-WY,Casper,KCPR,CPR,CPR
312,3363,KACY,medium_airport,Atlantic City International Airport,39.4576,-74.5772,75,US-NJ,Atlantic City,KACY,ACY,ACY
313,3614,KIPT,medium_airport,Williamsport Regional Airport,41.2418,-76.9211,529,US-PA,Williamsport,KIPT,IPT,IPT
314,3357,KABI,medium_airport,Abilene Regional Airport,32.4113,-99.6819,1791,US-TX,Abilene,KABI,ABI,ABI
315,3758,KOSU,medium_airport,Ohio State University Airport,40.0798,-83.073,905,US-OH,Columbus,KOSU,OSU,OSU
316,3676,KMER,medium_airport,Castle Airport,37.3805,-120.568,191,US-CA,Merced,KMER,MER,MER
317,20981,KRYY,medium_airport,Cobb County-Mc Collum Field,34.0132,-84.5986,1040,US-GA,Atlanta,KRYY,,RYY
318,20777,KOWD,medium_airport,Norwood Memorial Airport,42.1905,-71.1729,49,US-MA,Norwood,KOWD,OWD,OWD
319,3543,KFSM,large_airport,Fort Smith Regional Airport,35.3366,-94.3674,469,US-AR,Fort Smith,KFSM,FSM,FSM
320,3442,KCDC,medium_airport,Cedar City Regional Airport,37.701,-113.099,5622,US-UT,Cedar City,KCDC,CDC,CDC
321,3553,KGFK,medium_airport,Grand Forks International Airport,47.9493,-97.1761,845,US-ND,Grand Forks,KGFK,GFK,GFK
322,3884,KSJT,medium_airport,San Angelo Regional Mathis Field,31.3577,-100.496,1919,US-TX,San Angelo,KSJT,SJT,SJT
323,3933,KTVC,medium_airport,Cherry Capital Airport,44.7414,-85.5822,624,US-MI,Traverse City,KTVC,TVC,TVC
324,3599,KHVN,medium_airport,Tweed New Haven Airport,41.2637,-72.8868,12,US-CT,New Haven,KHVN,HVN,HVN
325,3487,KDET,medium_airport,Coleman A. Young Municipal Airport,42.4092,-83.0099,626,US-MI,Detroit,KDET,DET,DET
326,3895,KSNS,medium_airport,Salinas Municipal Airport,36.6628,-121.606,85,US-CA,Salinas,KSNS,SNS,SNS
327,3698,KMMU,medium_airport,Morristown Municipal Airport,40.7994,-74.4149,187,US-NJ,Morristown,KMMU,MMU,MMU
328,3666,KMCC,medium_airport,Mc Clellan Airfield,38.6676,-121.401,77,US-CA,Sacramento,KMCC,MCC,MCC
329,3902,KSSI,medium_airport,Malcolm McKinnon Airport,31.1518,-81.3913,19,US-GA,Brunswick,KSSI,SSI,SSI
330,19334,KAWO,small_airport,Arlington Municipal Airport,48.1607,-122.159,142,US-WA,Arlington,KAWO,,AWO
331,19492,KCHD,small_airport,Chandler Municipal Airport,33.2691,-111.811,1243,US-AZ,Chandler,KCHD,,CHD
332,20712,KOCF,small_airport,Ocala International Airport - Jim Taylor Field,29.1726,-82.2242,90,US-FL,Ocala,KOCF,OCF,OCF
333,20887,KPVF,small_airport,Placerville Airport,38.7242,-120.753,2585,US-CA,Placerville,KPVF,PVF,PVF
334,20885,KPVC,small_airport,Provincetown Municipal Airport,42.0719,-70.2214,9,US-MA,Provincetown,KPVC,PVC,PVC
335,20979,KRYN,small_airport,Ryan Field,32.1422,-111.175,2417,US-AZ,Tucson,KRYN,,RYN
336,3369,KAHN,medium_airport,Athens Ben Epps Airport,33.9486,-83.3263,808,US-GA,Athens,KAHN,AHN,AHN
337,3426,KBRO,medium_airport,Brownsville South Padre Island International Airport,25.9068,-97.4259,22,US-TX,Brownsville,KBRO,BRO,BRO
338,3582,KHLN,medium_airport,Helena Regional Airport,46.6068,-111.983,3877,US-MT,Helena,KHLN,HLN,HLN
339,3651,KLRD,medium_airport,Laredo International Airport,27.5438,-99.4616,508,US-TX,Laredo,KLRD,LRD,LRD
340,5379,PAJN,medium_airport,Juneau International Airport,58.355,-134.576,21,US-AK,Juneau,PAJN,JNU,JNU
341,3957,KYIP,medium_airport,Willow Run Airport,42.2379,-83.5304,716,US-MI,Detroit,KYIP,YIP,YIP
342,3393,KBAF,medium_airport,Westfield-Barnes Regional Airport,42.1578,-72.7156,271,US-MA,Westfield/Springfield,KBAF,BAF,BAF
343,3699,KMMV,medium_airport,Mc Minnville Municipal Airport,45.1944,-123.136,163,US-OR,Mc Minnville,KMMV,,MMV
344,3578,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,33.9228,-118.335,66,US-CA,Hawthorne,KHHR,HHR,HHR
345,19498,KCIC,small_airport,Chico Municipal Airport,39.7954,-121.858,240,US-CA,Chico,KCIC,CIC,CIC
346,17054,CVH,small_airport,Hollister Municipal Airport,36.8933,-121.41,230,US-CA,Hollister,KCVH,HLI,CVH
347,20854,KPOC,small_airport,Brackett Field,34.0916,-117.782,1011,US-CA,La Verne,KPOC,POC,POC
348,20401,KLZU,small_airport,Gwinnett County Briscoe Field,33.9781,-83.9624,1061,US-GA,Lawrenceville,KLZU,LZU,LZU
349,19688,KE16,small_airport,San Martin Airport,37.0816,-121.597,281,US-CA,San Martin,E16,,E16
350,19952,KGIF,small_airport,Winter Haven Municipal Airport - Gilbert Field,28.0629,-81.7533,145,US-FL,Winter Haven,KGIF,GIF,GIF
351,3404,KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.2087,-75.9798,1636,US-NY,Binghamton,KBGM,BGM,BGM
352,3525,KFAY,medium_airport,Fayetteville Regional Grannis Field,34.9912,-78.8803,189,US-NC,Fayetteville,KFAY,FAY,FAY
353,3606,KIDA,medium_airport,Idaho Falls Regional Airport,43.5146,-112.071,4744,US-ID,Idaho Falls,KIDA,IDA,IDA
354,3635,KLBF,medium_airport,North Platte Regional Airport Lee Bird Field,41.1262,-100.684,2777,US-NE,North Platte,KLBF,LBF,LBF
355,3937,KTYR,medium_airport,Tyler Pounds Regional Airport,32.3541,-95.4024,544,US-TX,Tyler,KTYR,TYR,TYR
356,3749,KOLM,medium_airport,Olympia Regional Airport,46.9694,-122.903,209,US-WA,Olympia,KOLM,OLM,OLM
357,3793,KPTK,medium_airport,Oakland County International Airport,42.6655,-83.4201,980,US-MI,Pontiac,KPTK,PTK,PTK
358,3941,KUKI,medium_airport,Ukiah Municipal Airport,39.126,-123.201,614,US-CA,Ukiah,KUKI,UKI,UKI
359,19373,KBHB,medium_airport,Hancock County-Bar Harbor Airport,44.45,-68.3615,83,US-ME,Bar Harbor,KBHB,BHB,BHB
360,21062,KSGR,medium_airport,Sugar Land Regional Airport,29.6223,-95.6565,82,US-TX,Houston,KSGR,SGR,SGR
361,19549,KCRE,medium_airport,Grand Strand Airport,33.8117,-78.7239,32,US-SC,North Myrtle Beach,KCRE,CRE,CRE
362,16500,KBID,small_airport,Block Island State Airport,41.1681,-71.5778,108,US-RI,Block Island,KBID,BID,BID
363,20896,KPWK,medium_airport,Chicago Executive Airport,42.1142,-87.9015,647,US-IL,Chicago/Prospect Heights/Wheeling,KPWK,PWK,PWK
364,19757,KEMT,small_airport,El Monte Airport,34.0861,-118.035,296,US-CA,El Monte,KEMT,EMT,EMT
365,19885,KFNL,small_airport,Fort Collins Loveland Municipal Airport,40.4518,-105.011,5016,US-CO,Fort Collins/Loveland,KFNL,FNL,FNL
366,20064,KHMT,small_airport,Hemet Ryan Airport,33.734,-117.023,1512,US-CA,Hemet,KHMT,HMT,HMT
367,20105,KHXD,small_airport,Hilton Head Airport,32.2244,-80.6975,19,US-SC,Hilton Head Island,KHXD,HHH,HXD
368,18501,K1O2,small_airport,Lampson Field,38.9906,-122.901,1379,US-CA,Lakeport,1O2,CKE,1O2
369,20398,KLXV,small_airport,Lake County Airport,39.2203,-106.317,9927,US-CO,Leadville,KLXV,LXV,LXV
370,20732,KOKB,small_airport,Oceanside Municipal Airport,33.2173,-117.354,28,US-CA,Oceanside,KOKB,OCN,OKB
371,21331,KVNC,small_airport,Venice Municipal Airport,27.0716,-82.4403,18,US-FL,Venice,KVNC,VNC,VNC
372,21325,KVIS,small_airport,Visalia Municipal Airport,36.3187,-119.393,295,US-CA,Visalia,KVIS,VIS,VIS
373,3898,KSPS,large_airport,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.4919,1019,US-TX,Wichita Falls,KSPS,SPS,SPS
374,3461,KCNM,medium_airport,Cavern City Air Terminal,32.3375,-104.263,3295,US-NM,Carlsbad,KCNM,CNM,CNM
375,3591,KHRL,medium_airport,Valley International Airport,26.2285,-97.6544,36,US-TX,Harlingen,KHRL,HRL,HRL
376,3797,KPWT,medium_airport,Bremerton National Airport,47.4902,-122.765,444,US-WA,Bremerton,KPWT,PWT,PWT
377,3660,KLWM,medium_airport,Lawrence Municipal Airport,42.7172,-71.1234,148,US-MA,Lawrence,KLWM,LWM,LWM
378,19882,KFMY,medium_airport,Page Field,26.5866,-81.8633,17,US-FL,Fort Myers,KFMY,FMY,FMY
379,21300,KUNV,medium_airport,University Park Airport,40.8493,-77.8487,1239,US-PA,State College,KUNV,SCE,UNV
380,20141,KI69,small_airport,Clermont County Airport,39.0784,-84.2102,843,US-OH,Batavia,KI69,,I69
381,20284,KL08,small_airport,Borrego Valley Airport,33.259,-116.321,520,US-CA,Borrego Springs,L08,BXS,L08
382,20223,KJVL,small_airport,Southern Wisconsin Regional Airport,42.6203,-89.0416,808,US-WI,Janesville,KJVL,JVL,JVL
383,20829,KPHK,small_airport,Palm Beach County Glades Airport,26.785,-80.6934,16,US-FL,Pahokee,KPHK,PHK,PHK
384,21400,KXFL,small_airport,Flagler County Airport,29.4674,-81.2063,33,US-FL,Palm Coast,KFIN,,FIN
385,20707,KO88,small_airport,Rio Vista Municipal Airport,38.1934,-121.704,20,US-CA,Rio Vista,KO88,,O88
386,3897,KSPI,large_airport,Abraham Lincoln Capital Airport,39.8441,-89.6779,598,US-IL,Springfield,KSPI,SPI,SPI
387,3642,KLFT,large_airport,Lafayette Regional Airport,30.2053,-91.9876,42,US-LA,Lafayette,KLFT,LFT,LFT
388,3664,KMBS,large_airport,MBS International Airport,43.5329,-84.0796,668,US-MI,Saginaw,KMBS,MBS,MBS
389,3909,KSUX,large_airport,Sioux Gateway Col. Bud Day Field,42.4026,-96.3844,1098,US-IA,Sioux City,KSUX,SUX,SUX
390,3468,KCSG,medium_airport,Columbus Metropolitan Airport,32.5163,-84.9389,397,US-GA,Columbus,KCSG,CSG,CSG
391,3501,KEAU,medium_airport,Chippewa Valley Regional Airport,44.8658,-91.4843,913,US-WI,Eau Claire,KEAU,EAU,EAU
392,3891,KSLN,medium_airport,Salina Municipal Airport,38.791,-97.6522,1288,US-KS,Salina,KSLN,SLN,SLN
393,3508,KEKO,medium_airport,Elko Regional Airport,40.8249,-115.792,5140,US-NV,Elko,KEKO,EKO,EKO
394,3527,KGPI,medium_airport,Glacier Park International Airport,48.3105,-114.256,2977,US-MT,Kalispell,KGPI,FCA,GPI
395,20870,KPSC,medium_airport,Tri Cities Airport,46.2647,-119.119,410,US-WA,Pasco,KPSC,PSC,PSC
396,3865,KSAW,medium_airport,Sawyer International Airport,46.3536,-87.3954,1221,US-MI,Marquette,KSAW,MQT,SAW
397,3923,KTIX,medium_airport,Space Coast Regional Airport,28.5148,-80.7992,34,US-FL,Titusville,KTIX,TIX,TIX
398,19648,KDPA,medium_airport,Dupage Airport,41.9078,-88.2486,759,US-IL,Chicago/West Chicago,KDPA,DPA,DPA
399,19534,KCON,medium_airport,Concord Municipal Airport,43.2027,-71.5023,342,US-NH,Concord,KCON,CON,CON
400,19615,KDAG,medium_airport,Barstow Daggett Airport,34.8537,-116.787,1930,US-CA,Daggett,KDAG,DAG,DAG
401,18945,K61B,small_airport,Boulder City Municipal Airport,35.9475,-114.861,2201,US-NV,Boulder City,KBVU,BLD,BVU
402,19676,KDXR,small_airport,Danbury Municipal Airport,41.3715,-73.4822,458,US-CT,Danbury,KDXR,DXR,DXR
403,19660,KDTO,small_airport,Denton Municipal Airport,33.2007,-97.198,642,US-TX,Denton,KDTO,,DTO
404,19661,KDTS,small_airport,Destin Executive Airport,30.4001,-86.4715,23,US-FL,Destin,KDTS,DSI,DTS
405,19983,KGTU,small_airport,Georgetown Municipal Airport,30.6788,-97.6794,790,US-TX,Georgetown,KGTU,,GTU
406,21632,KLMO,small_airport,Vance Brand Airport,40.1637,-105.163,5055,US-CO,Longmont,KLMO,,LMO
407,20547,KMPI,small_airport,Mariposa Yosemite Airport,37.5109,-120.04,2254,US-CA,Mariposa,KMPI,RMY,MPI
408,20945,KRNM,small_airport,Ramona Airport,33.0392,-116.915,1395,US-CA,Ramona,KRNM,,RNM
409,21099,KSPB,small_airport,Scappoose Industrial Airpark,45.771,-122.862,58,US-OR,Scappoose,KSPB,,SPB
410,21115,KSUA,small_airport,Witham Field,27.1817,-80.2211,16,US-FL,Stuart,KSUA,SUA,SUA
411,24915,KTMK,small_airport,Tillamook Airport,45.4182,-123.814,36,US-OR,Tillamook,KTMK,OTK,TMK
412,20212,KJGG,small_airport,Williamsburg Jamestown Airport,37.2392,-76.7161,49,US-VA,Williamsburg,KJGG,,JGG
413,21378,KWLW,small_airport,Willows Glenn County Airport,39.5164,-122.218,141,US-CA,Willows,KWLW,WLW,WLW
414,3564,KGRI,medium_airport,Central Nebraska Regional Airport,40.9675,-98.3096,1847,US-NE,Grand Island,KGRI,GRI,GRI
